id,idChampionship,name,generalName,idRound,round,idStadium,stadium_country,stadium,attendance,idTeamHome,teamHome,teamHomeSize,scoreTeamHome,penaltiesScoreTeamHome,idTeamAway,teamAway,teamAwaySize,scoreTeamAway,penaltiesScoreTeamAway,hasPenalties,gameDate,gameCanceled,createddate,source,resultado,resultadoPenalties,golsInter,golsAdversario
9031,1952_CIT,Campeonato Citadino de Porto Alegre 1952,Citadino,,,191,BR,Estádio da Baixada,,7,Grêmio,X,0,,1,Internacional,X,0,,,1952-10-12,0,2025-08-12,Perin-Grenais,Derrota,,0,0
9032,1952_CIT,Campeonato Citadino de Porto Alegre 1952,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,5,,7,Grêmio,X,1,,,1952-12-07,0,2025-08-12,Perin-Grenais,Vitória,,5,1
9033,1953_CIT,Campeonato Citadino de Porto Alegre 1953,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,1,,7,Grêmio,X,1,,,1953-07-05,0,2025-08-12,Perin-Grenais,Empate,,1,1
9034,1953_CIT,Campeonato Citadino de Porto Alegre 1953,Citadino,,,191,BR,Estádio da Baixada,,7,Grêmio,X,0,,1,Internacional,X,2,,,1953-11-01,0,2025-08-12,Perin-Grenais,Vitória,,2,0
9035,AMISTOSO,Amistoso,Amistoso,,,314,BR,Estádio da Montanha,,7,Grêmio,X,2,,1,Internacional,X,3,,,1954-02-11,0,2025-08-12,Perin-Grenais,Vitória,,3,2
9036,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,3,,7,Grêmio,X,1,,,1954-07-18,0,2025-08-12,Perin-Grenais,Vitória,,3,1
9037,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,314,BR,Estádio da Montanha,,7,Grêmio,X,0,,1,Internacional,X,4,,,1954-07-25,0,2025-08-12,Perin-Grenais,Vitória,,4,0
9038,AMISTOSO,Amistoso,Amistoso,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,2,,1,Internacional,X,6,,,1954-09-26,0,2025-08-12,Perin-Grenais,Vitória,,6,2
9039,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,1,,,1954-10-31,0,2025-08-12,Perin-Grenais,Derrota,,1,1
9040,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,2,,7,Grêmio,X,1,,,1955-01-09,0,2025-08-12,Perin-Grenais,Vitória,,2,1
9041,1955_CIT,Campeonato Citadino de Porto Alegre 1955,Citadino,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,2,,1,Internacional,X,1,,,1955-07-24,0,2025-08-12,Perin-Grenais,Derrota,,1,2
9042,1955_CIT,Campeonato Citadino de Porto Alegre 1955,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,3,,7,Grêmio,X,1,,,1955-11-06,0,2025-08-12,Perin-Grenais,Vitória,,3,1
9043,1956_CIT,Campeonato Citadino de Porto Alegre 1956,Citadino,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,2,,1,Internacional,X,1,,,1956-09-02,0,2025-08-12,Perin-Grenais,Derrota,,1,2
9044,1956_CIT,Campeonato Citadino de Porto Alegre 1956,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,1,,7,Grêmio,X,0,,,1956-12-12,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9045,1957_CIT,Campeonato Citadino de Porto Alegre 1957,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,1,,7,Grêmio,X,1,,,1957-07-28,0,2025-08-12,Perin-Grenais,Empate,,1,1
9046,1957_CIT,Campeonato Citadino de Porto Alegre 1957,Citadino,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,5,,1,Internacional,X,3,,,1957-12-01,0,2025-08-12,Perin-Grenais,Derrota,,3,5
9047,1957_CIT,Campeonato Citadino de Porto Alegre 1957,Citadino,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,2,,,1957-12-22,0,2025-08-12,Perin-Grenais,Vitória,,2,1
9048,1958_CIT,Campeonato Citadino de Porto Alegre 1958,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,1,,7,Grêmio,X,2,,,1958-08-17,0,2025-08-12,Perin-Grenais,Derrota,,1,2
9049,1958_CIT,Campeonato Citadino de Porto Alegre 1958,Citadino,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,1,,,1958-12-21,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9050,1959_CIT,Campeonato Citadino de Porto Alegre 1959,Citadino,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,2,,1,Internacional,X,2,,,1959-02-05,0,2025-08-12,Perin-Grenais,Derrota,,2,2
9051,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,1,,7,Grêmio,X,2,,,1959-04-26,0,2025-08-12,Perin-Grenais,Derrota,,1,2
9052,1959_CIT,Campeonato Citadino de Porto Alegre 1959,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,1,,7,Grêmio,X,2,,,1959-08-17,0,2025-08-12,Perin-Grenais,Derrota,,1,2
9053,1959_CIT,Campeonato Citadino de Porto Alegre 1959,Citadino,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,4,,1,Internacional,X,1,,,1959-11-29,0,2025-08-12,Perin-Grenais,Derrota,,1,4
9054,1960_CIT,Campeonato Citadino de Porto Alegre 1960,Citadino,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,2,,1,Internacional,X,3,,,1960-01-05,0,2025-08-12,Perin-Grenais,Vitória,,3,2
9055,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,0,,7,Grêmio,X,3,,,1960-04-21,0,2025-08-12,Perin-Grenais,Derrota,,0,3
9056,1960_CIT,Campeonato Citadino de Porto Alegre 1960,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,1,,7,Grêmio,X,5,,,1960-08-21,0,2025-08-12,Perin-Grenais,Derrota,,1,5
9057,1960_CIT,Campeonato Citadino de Porto Alegre 1960,Citadino,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,1,,,1960-11-20,0,2025-08-12,Perin-Grenais,Derrota,,1,1
9058,1960_CIT,Campeonato Citadino de Porto Alegre 1960,Citadino,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,2,,,1960-12-23,0,2025-08-12,Perin-Grenais,Vitória,,2,1
9059,1961_RS,Gauchão 1961,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,2,,,1961-09-10,0,2025-08-12,Perin-Grenais,Vitória,,2,1
9060,1961_RS,Gauchão 1961,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,2,,7,Grêmio,X,3,,,1961-12-10,0,2025-08-12,Perin-Grenais,Derrota,,2,3
9061,1962_CSB,Campeonato Sul-Brasileiro de Futebol 1962,Sul-Brasileiro,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,1,,,1962-02-13,0,2025-08-12,Perin-Grenais,Derrota,,1,1
9062,1962_CSB,Campeonato Sul-Brasileiro de Futebol 1962,Sul-Brasileiro,,,187,BR,Eucaliptos,,1,Internacional,X,1,,7,Grêmio,X,2,,,1962-03-11,0,2025-08-12,Perin-Grenais,Derrota,,1,2
9063,1962_RS,Gauchão 1962,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,0,,,1962-08-12,0,2025-08-12,Perin-Grenais,Derrota,,0,0
9064,AMISTOSO,Amistoso,Amistoso,,,545,BR,WALDEMAR FETTER,,7,Grêmio,X,2,,1,Internacional,X,1,,,1962-09-07,0,2025-08-12,Perin-Grenais,Derrota,,1,2
9065,AMISTOSO,Amistoso,Amistoso,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,1,,,1962-09-09,0,2025-08-12,Perin-Grenais,Derrota,,1,1
9066,1962_RS,Gauchão 1962,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,0,,7,Grêmio,X,2,,,1962-12-16,0,2025-08-12,Perin-Grenais,Derrota,,0,2
9067,1963_RS,Gauchão 1963,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,4,,1,Internacional,X,2,,,1963-02-07,0,2025-08-12,Perin-Grenais,Derrota,,2,4
9068,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,2,,7,Grêmio,X,1,,,1963-04-14,0,2025-08-12,Perin-Grenais,Vitória,,2,1
9069,AMISTOSO,Amistoso,Amistoso,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,4,,1,Internacional,X,1,,,1963-05-01,0,2025-08-12,Perin-Grenais,Derrota,,1,4
9070,1963_RS,Gauchão 1963,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,0,,7,Grêmio,X,1,,,1963-09-29,0,2025-08-12,Perin-Grenais,Derrota,,0,1
9071,1963_RS,Gauchão 1963,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,0,,,1963-12-14,0,2025-08-12,Perin-Grenais,Derrota,,0,1
9072,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,1,,7,Grêmio,X,0,,,1964-04-19,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9073,AMISTOSO,Amistoso,Amistoso,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,3,,1,Internacional,X,0,,,1964-04-23,0,2025-08-12,Perin-Grenais,Derrota,,0,3
9074,1964_RS,Gauchão 1964,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,0,,7,Grêmio,X,0,,,1964-07-26,0,2025-08-12,Perin-Grenais,Empate,,0,0
9075,AMISTOSO,Amistoso,Amistoso,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,2,,,1964-08-20,0,2025-08-12,Perin-Grenais,Vitória,,2,0
9076,1964_RS,Gauchão 1964,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,3,,1,Internacional,X,0,,,1964-11-01,0,2025-08-12,Perin-Grenais,Derrota,,0,3
9077,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,1,,7,Grêmio,X,0,,,1964-11-21,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9078,AMISTOSO,Amistoso,Amistoso,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,2,,,1964-12-10,0,2025-08-12,Perin-Grenais,Vitória,,2,1
9079,AMISTOSO,Amistoso,Amistoso,,,186,BR,Estádio da Baixada Rubra,,1,Internacional,X,0,,7,Grêmio,X,0,,,1965-03-21,0,2025-08-12,Perin-Grenais,Empate,,0,0
9080,1965_RS,Gauchão 1965,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,2,,1,Internacional,X,1,,,1965-08-29,0,2025-08-12,Perin-Grenais,Derrota,,1,2
9081,1965_RS,Gauchão 1965,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,0,,7,Grêmio,X,1,,,1965-12-12,0,2025-08-12,Perin-Grenais,Derrota,,0,1
9082,1966_RS,Gauchão 1966,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,0,,7,Grêmio,X,1,,,1966-10-02,0,2025-08-12,Perin-Grenais,Derrota,,0,1
9083,1966_RS,Gauchão 1966,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,1,,,1966-02-17,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9084,1967_RGP,Torneio Roberto Gomes Pedrosa 1967,Robertão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,2,,,1967-03-05,0,2025-08-12,Perin-Grenais,Vitória,,2,0
9085,1967_RGP,Torneio Roberto Gomes Pedrosa 1967,Robertão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,1,,,1967-05-24,0,2025-08-12,Perin-Grenais,Derrota,,1,1
9086,1967_RGP,Torneio Roberto Gomes Pedrosa 1967,Robertão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,0,,,1967-06-04,0,2025-08-12,Perin-Grenais,Derrota,,0,0
9087,1967_RS,Gauchão 1967,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,1,,,1967-09-17,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9088,1967_RS,Gauchão 1967,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,1,,7,Grêmio,X,0,,,1967-12-17,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9089,1968_RS,Gauchão 1968,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,1,,7,Grêmio,X,1,,,1968-05-12,0,2025-08-12,Perin-Grenais,Empate,,1,1
9090,1968_RS,Gauchão 1968,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,4,,1,Internacional,X,0,,,1968-06-02,0,2025-08-12,Perin-Grenais,Derrota,,0,4
9091,1968_RGP,Torneio Roberto Gomes Pedrosa 1968,Robertão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,0,,,1968-11-24,0,2025-08-12,Perin-Grenais,Derrota,,0,0
9092,AMISTOSO,Amistoso,Amistoso,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,0,,7,Grêmio,X,0,,,1969-04-20,0,2025-08-12,Perin-Grenais,Empate,,0,0
9093,1969_RS,Gauchão 1969,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,0,,,1969-06-22,0,2025-08-12,Perin-Grenais,Derrota,,0,0
9094,1969_RGP,Torneio Roberto Gomes Pedrosa 1969,Robertão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,0,,,1969-09-21,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9095,1969_RS,Gauchão 1969,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,0,,7,Grêmio,X,0,,,1969-12-17,0,2025-08-12,Perin-Grenais,Empate,,0,0
9096,AMISTOSO,Amistoso,Amistoso,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,0,,,1970-05-09,0,2025-08-12,Perin-Grenais,Derrota,,0,0
9097,1970_RS,Gauchão 1970,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,0,,7,Grêmio,X,0,,,1970-08-09,0,2025-08-12,Perin-Grenais,Empate,,0,0
9098,1970_RS,Gauchão 1970,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,2,,,1970-09-20,0,2025-08-12,Perin-Grenais,Vitória,,2,1
9099,1970_RGP,Torneio Roberto Gomes Pedrosa 1970,Robertão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,0,,,1970-10-28,0,2025-08-12,Perin-Grenais,Derrota,,0,0
9100,AMISTOSO,Amistoso,Amistoso,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,0,,7,Grêmio,X,2,,,1971-03-24,0,2025-08-12,Perin-Grenais,Derrota,,0,2
9101,1971_RS,Gauchão 1971,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,1,,,1971-05-30,0,2025-08-12,Perin-Grenais,Empate,,1,1
9102,1971_RS,Gauchão 1971,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,0,,,1971-06-27,0,2025-08-12,Perin-Grenais,Derrota,,0,0
9103,1971_RS,Gauchão 1971,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,3,,,1971-08-04,0,2025-08-12,Perin-Grenais,Derrota,,1,3
9104,1971_BR,Brasileirão 1971,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,0,,,1971-10-17,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9105,AMISTOSO,Amistoso,Amistoso,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,1,,,1972-03-02,0,2025-08-12,Perin-Grenais,Empate,,1,1
9106,AMISTOSO,Amistoso,Amistoso,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,1,,,1972-03-05,0,2025-08-12,Perin-Grenais,Derrota,,1,1
9107,AMISTOSO,Amistoso,Amistoso,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,0,,7,Grêmio,X,0,,,1972-03-26,0,2025-08-12,Perin-Grenais,Empate,,0,0
9108,1972_RS,Gauchão 1972,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,7,Grêmio,X,2,,,1972-05-21,0,2025-08-12,Perin-Grenais,Empate,,2,2
9109,1972_RS,Gauchão 1972,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,1,,,1972-08-06,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9110,1972_CIT,Campeonato Citadino de Porto Alegre 1972,Citadino,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,1,,,1972-08-20,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9111,1972_CIT,Campeonato Citadino de Porto Alegre 1972,Citadino,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,7,Grêmio,X,0,,,1972-08-30,0,2025-08-12,Perin-Grenais,Vitória,,2,0
9112,1972_BR,Brasileirão 1972,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,0,,,1972-09-20,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9113,1973_RS,Gauchão 1973,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,1,,,1973-05-20,0,2025-08-12,Perin-Grenais,Empate,,1,1
9114,1973_RS,Gauchão 1973,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,0,,,1973-08-05,0,2025-08-12,Perin-Grenais,Derrota,,0,0
9115,1973_BR,Brasileirão 1973,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,1,,,1973-11-11,0,2025-08-12,Perin-Grenais,Empate,,1,1
9116,1974_BR,Brasileirão 1974,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,7,Grêmio,X,1,,,1974-03-24,0,2025-08-12,Perin-Grenais,Vitória,,2,1
9117,1974_RS,Gauchão 1974,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,1,,,1974-09-29,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9118,1974_RS,Gauchão 1974,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,0,,,1974-12-01,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9119,AMISTOSO,Amistoso,Amistoso,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,7,Grêmio,X,0,,,1975-05-01,0,2025-08-12,Perin-Grenais,Vitória,,2,0
9120,1975_RS,Gauchão 1975,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,2,,,1975-07-13,0,2025-08-12,Perin-Grenais,Vitória,,2,1
9121,1975_RS,Gauchão 1975,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,3,,,1975-07-23,0,2025-08-12,Perin-Grenais,Derrota,,1,3
9122,1975_RS,Gauchão 1975,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,1,,,1975-08-06,0,2025-08-12,Perin-Grenais,Derrota,,1,1
9123,1975_RS,Gauchão 1975,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,0,,,1975-08-10,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9124,1975_BR,Brasileirão 1975,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,1,,,1975-09-07,0,2025-08-12,Perin-Grenais,Empate,,1,1
9125,1975_BR,Brasileirão 1975,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,0,,,1975-11-23,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9126,1976_RS,Gauchão 1976,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,7,Grêmio,X,0,,,1976-07-25,0,2025-08-12,Perin-Grenais,Vitória,,2,0
9127,1976_RS,Gauchão 1976,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,2,,1,Internacional,X,0,,,1976-07-28,0,2025-08-12,Perin-Grenais,Derrota,,0,2
9128,1976_RS,Gauchão 1976,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,0,,,1976-08-09,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9129,1976_RS,Gauchão 1976,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,1,,,1976-08-18,0,2025-08-12,Perin-Grenais,Derrota,,1,1
9130,1976_RS,Gauchão 1976,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,7,Grêmio,X,0,,,1976-08-22,0,2025-08-12,Perin-Grenais,Vitória,,2,0
9131,1976_BR,Brasileirão 1976,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,3,,7,Grêmio,X,1,,,1976-09-07,0,2025-08-12,Perin-Grenais,Vitória,,3,1
9132,1977_RS,Gauchão 1977,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,3,,1,Internacional,X,0,,,1977-04-17,0,2025-08-12,Perin-Grenais,Derrota,,0,3
9133,1977_RS,Gauchão 1977,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,0,,,1977-05-08,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9134,1977_RS,Gauchão 1977,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,1,,,1977-05-29,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9135,1977_RS,Gauchão 1977,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,0,,7,Grêmio,X,0,,,1977-06-01,0,2025-08-12,Perin-Grenais,Empate,,0,0
9136,1977_RS,Gauchão 1977,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,2,,1,Internacional,X,1,,,1977-08-14,0,2025-08-12,Perin-Grenais,Derrota,,1,2
9137,1977_RS,Gauchão 1977,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,0,,7,Grêmio,X,2,,,1977-09-18,0,2025-08-12,Perin-Grenais,Derrota,,0,2
9138,1977_RS,Gauchão 1977,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,0,,,1977-09-25,0,2025-08-12,Perin-Grenais,Derrota,,0,1
9139,1977_BR,Brasileirão 1977,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,0,,7,Grêmio,X,4,,,1977-11-06,0,2025-08-12,Perin-Grenais,Derrota,,0,4
9140,1978_BR,Brasileirão 1978,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,7,Grêmio,X,3,,,1978-04-23,0,2025-08-12,Perin-Grenais,Derrota,,2,3
9141,1978_RS,Gauchão 1978,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,2,,1,Internacional,X,1,,,1978-08-20,0,2025-08-12,Perin-Grenais,Derrota,,1,2
9142,1978_RS,Gauchão 1978,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,0,,,1978-09-07,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9143,1978_RS,Gauchão 1978,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,2,,1,Internacional,X,2,,,1978-09-10,0,2025-08-12,Perin-Grenais,Derrota,,2,2
9144,1978_RS,Gauchão 1978,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,0,,,1978-09-13,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9145,1978_RS,Gauchão 1978,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,1,,,1978-11-05,0,2025-08-12,Perin-Grenais,Derrota,,1,1
9146,1978_RS,Gauchão 1978,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,7,Grêmio,X,1,,,1978-11-08,0,2025-08-12,Perin-Grenais,Vitória,,2,1
9147,1978_RS,Gauchão 1978,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,0,,,1978-11-26,0,2025-08-12,Perin-Grenais,Derrota,,0,0
9148,1978_RS,Gauchão 1978,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,2,,7,Grêmio,X,2,,,1978-12-13,0,2025-08-12,Perin-Grenais,Empate,,2,2
9149,1978_RS,Gauchão 1978,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,2,,,1978-12-17,0,2025-08-12,Perin-Grenais,Vitória,,2,1
9150,1979_RS,Gauchão 1979,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,0,,7,Grêmio,X,0,,,1979-05-13,0,2025-08-12,Perin-Grenais,Empate,,0,0
9151,1979_RS,Gauchão 1979,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,1,,,1979-07-22,0,2025-08-12,Perin-Grenais,Derrota,,1,1
9152,1979_RS,Gauchão 1979,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,2,,,1979-08-26,0,2025-08-12,Perin-Grenais,Derrota,,1,2
9153,1979_RS,Gauchão 1979,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,1,,1,Internacional,X,1,,,1979-09-20,0,2025-08-12,Perin-Grenais,Derrota,,1,1
9154,1979_BR,Brasileirão 1979,Brasileirão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,0,,,1979-10-07,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9155,1980_RS,Gauchão 1980,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,2,,1,Internacional,X,2,,,1980-08-24,0,2025-08-12,Perin-Grenais,Derrota,,2,2
9156,1980_RS,Gauchão 1980,Gauchão,,,1,BR,Estádio Beira-Rio,,1,Internacional,X,1,,7,Grêmio,X,0,,,1980-10-19,0,2025-08-12,Perin-Grenais,Vitória,,1,0
9157,1980_RS,Gauchão 1980,Gauchão,,,137,BR,Estádio Olímpico Monumental,,7,Grêmio,X,0,,1,Internacional,X,0,,,1980-11-05,0,2025-08-12,Perin-Grenais,Derrota,,0,0
