id,idChampionship,name,generalName,idRound,round,idStadium,stadium_country,stadium,attendance,idTeamHome,teamHome,teamHomeSize,scoreTeamHome,penaltiesScoreTeamHome,idTeamAway,teamAway,teamAwaySize,scoreTeamAway,penaltiesScoreTeamAway,hasPenalties,gameDate,gameCanceled,createddate,source,resultado,resultadoPenalties
7002,2022_BR,Brasileirão 2022,Brasileirão,26,26,39,BR,Estádio Cícero Pompeu de Toledo,46444,11,São Paulo,X,1,,14,Corinthians,X,1,,,2022-09-11,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7003,2022_BR,Brasileirão 2022,Brasileirão,35,35,39,BR,Estádio Cícero Pompeu de Toledo,23835,11,São Paulo,X,2,,8,Atlético-MG,X,2,,,2022-11-02,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7004,2022_BR,Brasileirão 2022,Brasileirão,37,37,39,BR,Estádio Cícero Pompeu de Toledo,19692,11,São Paulo,X,0,,1,Internacional,X,1,,,2022-11-09,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7005,2022_BR,Brasileirão 2022,Brasileirão,9,9,150,BR,Estádio Raimundo Sampaio,2720,20,América-MG,S,2,,12,Cuiabá,S,1,,,2022-06-04,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7006,2022_BR,Brasileirão 2022,Brasileirão,10,10,150,BR,Estádio Raimundo Sampaio,2132,20,América-MG,S,0,,21,Ceará SC,M,2,,,2022-06-09,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7007,2022_BR,Brasileirão 2022,Brasileirão,20,20,150,BR,Estádio Raimundo Sampaio,2215,20,América-MG,S,3,,27,Avaí FC,M,1,,,2022-07-31,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7008,2022_BR,Brasileirão 2022,Brasileirão,24,24,150,BR,Estádio Raimundo Sampaio,7016,20,América-MG,S,1,,8,Atlético-MG,X,1,,,2022-08-28,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7009,2022_BR,Brasileirão 2022,Brasileirão,30,30,150,BR,Estádio Raimundo Sampaio,3916,20,América-MG,S,1,,11,São Paulo,X,2,,,2022-10-07,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7010,2022_BR,Brasileirão 2022,Brasileirão,32,32,150,BR,Estádio Raimundo Sampaio,2863,20,América-MG,S,1,,10,Fortaleza,M,2,,,2022-10-16,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7011,2022_BR,Brasileirão 2022,Brasileirão,38,38,150,BR,Estádio Raimundo Sampaio,5005,20,América-MG,S,1,,22,Atlético-GO,M,1,,,2022-11-13,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7012,2022_BR,Brasileirão 2022,Brasileirão,7,7,180,BR,Neo Química Arena,44672,14,Corinthians,X,1,,11,São Paulo,X,1,,,2022-05-22,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7013,2022_BR,Brasileirão 2022,Brasileirão,25,25,180,BR,Neo Química Arena,41423,14,Corinthians,X,2,,1,Internacional,X,2,,,2022-09-04,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7014,2022_BR,Brasileirão 2022,Brasileirão,28,28,180,BR,Neo Química Arena,32398,14,Corinthians,X,2,,22,Atlético-GO,M,1,,,2022-09-29,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7015,2022_BR,Brasileirão 2022,Brasileirão,34,34,180,BR,Neo Química Arena,37920,14,Corinthians,X,0,,9,Fluminense,M,2,,,2022-10-27,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7016,2022_BR,Brasileirão 2022,Brasileirão,38,38,180,BR,Neo Química Arena,43696,14,Corinthians,X,0,,8,Atlético-MG,X,1,,,2022-11-13,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7017,2022_BR,Brasileirão 2022,Brasileirão,10,10,88,BR,Estádio Major Antônio Couto Pereira,21521,19,Coritiba FC,M,1,,11,São Paulo,X,1,,,2022-06-10,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7018,2022_BR,Brasileirão 2022,Brasileirão,11,11,88,BR,Estádio Major Antônio Couto Pereira,27356,19,Coritiba FC,M,0,,4,Palmeiras,X,2,,,2022-06-12,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7019,2022_BR,Brasileirão 2022,Brasileirão,31,31,88,BR,Estádio Major Antônio Couto Pereira,18066,19,Coritiba FC,M,2,,3,RB Bragantino,M,1,,,2022-10-09,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7020,2022_BR,Brasileirão 2022,Brasileirão,37,37,88,BR,Estádio Major Antônio Couto Pereira,30049,19,Coritiba FC,M,2,,14,Corinthians,X,2,,,2022-11-09,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7021,2022_BR,Brasileirão 2022,Brasileirão,9,9,13,BR,Arena da Baixada,19323,6,Athletico-PR,M,2,,16,Santos FC,X,2,,,2022-06-05,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7022,2022_BR,Brasileirão 2022,Brasileirão,12,12,13,BR,Arena da Baixada,25965,6,Athletico-PR,M,1,,14,Corinthians,X,1,,,2022-06-16,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7023,2022_BR,Brasileirão 2022,Brasileirão,27,27,13,BR,Arena da Baixada,16524,6,Athletico-PR,M,2,,12,Cuiabá,S,2,,,2022-09-19,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7024,2022_BR,Brasileirão 2022,Brasileirão,30,30,13,BR,Arena da Baixada,15646,6,Athletico-PR,M,1,,10,Fortaleza,M,1,,,2022-10-06,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7025,2022_BR,Brasileirão 2022,Brasileirão,35,35,13,BR,Arena da Baixada,13664,6,Athletico-PR,M,3,,17,Goiás EC,M,2,,,2022-11-02,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7026,2022_BR,Brasileirão 2022,Brasileirão,5,5,27,BR,Estádio Antonio Accioly,5431,22,Atlético-GO,M,0,,17,Goiás EC,M,1,,,2022-05-08,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7027,2022_BR,Brasileirão 2022,Brasileirão,9,9,27,BR,Estádio Antonio Accioly,12089,22,Atlético-GO,M,0,,14,Corinthians,X,1,,,2022-06-05,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7028,2022_BR,Brasileirão 2022,Brasileirão,10,10,27,BR,Estádio Antonio Accioly,5251,22,Atlético-GO,M,2,,27,Avaí FC,M,1,,,2022-06-09,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7029,2022_BR,Brasileirão 2022,Brasileirão,13,13,27,BR,Estádio Antonio Accioly,4524,22,Atlético-GO,M,3,,29,Juventude,M,1,,,2022-06-19,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7030,2022_BR,Brasileirão 2022,Brasileirão,15,15,27,BR,Estádio Antonio Accioly,12089,22,Atlético-GO,M,1,,11,São Paulo,X,2,,,2022-07-03,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7031,2022_BR,Brasileirão 2022,Brasileirão,19,19,27,BR,Estádio Antonio Accioly,5098,22,Atlético-GO,M,0,,20,América-MG,S,1,,,2022-07-24,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7032,2022_BR,Brasileirão 2022,Brasileirão,25,25,27,BR,Estádio Antonio Accioly,7083,22,Atlético-GO,M,0,,8,Atlético-MG,X,2,,,2022-09-04,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7033,2022_BR,Brasileirão 2022,Brasileirão,35,35,27,BR,Estádio Antonio Accioly,9090,22,Atlético-GO,M,2,,16,Santos FC,X,3,,,2022-11-02,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7034,2022_BR,Brasileirão 2022,Brasileirão,5,5,150,BR,Estádio Raimundo Sampaio,14629,8,Atlético-MG,X,1,,20,América-MG,S,2,,,2022-05-07,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7035,2022_BR,Brasileirão 2022,Brasileirão,8,8,64,BR,Estádio Governador Magalhães Pinto,31551,8,Atlético-MG,X,2,,27,Avaí FC,M,1,,,2022-05-30,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7036,2022_BR,Brasileirão 2022,Brasileirão,26,26,64,BR,Estádio Governador Magalhães Pinto,34941,8,Atlético-MG,X,1,,3,RB Bragantino,M,1,,,2022-09-11,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7037,2022_BR,Brasileirão 2022,Brasileirão,2,2,1,BR,Estádio Beira-Rio,31783,1,Internacional,X,2,,10,Fortaleza,M,1,,,2022-04-17,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7038,2022_BR,Brasileirão 2022,Brasileirão,6,6,1,BR,Estádio Beira-Rio,18482,1,Internacional,X,2,,14,Corinthians,X,2,,,2022-05-15,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7039,2022_BR,Brasileirão 2022,Brasileirão,13,13,1,BR,Estádio Beira-Rio,26219,1,Internacional,X,2,,2,Botafogo,M,3,,,2022-06-19,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7040,2022_BR,Brasileirão 2022,Brasileirão,34,34,1,BR,Estádio Beira-Rio,10544,1,Internacional,X,2,,21,Ceará SC,M,1,,,2022-10-27,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7041,2022_BR,Brasileirão 2022,Brasileirão,25,25,132,BR,Estádio Nabi Abi Chedid,9685,3,RB Bragantino,M,2,,4,Palmeiras,X,2,,,2022-09-04,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7042,2022_BR,Brasileirão 2022,Brasileirão,30,30,132,BR,Estádio Nabi Abi Chedid,2703,3,RB Bragantino,M,2,,12,Cuiabá,S,1,,,2022-10-06,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7043,2022_BR,Brasileirão 2022,Brasileirão,38,38,132,BR,Estádio Nabi Abi Chedid,4706,3,RB Bragantino,M,0,,9,Fluminense,M,1,,,2022-11-13,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7044,2022_BR,Brasileirão 2022,Brasileirão,32,32,23,BR,Estádio Aderbal Ramos da Silva,0,27,Avaí FC,M,0,,9,Fluminense,M,3,,,2022-10-17,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7045,2022_BR,Brasileirão 2022,Brasileirão,29,29,139,BR,Estádio Olímpico Nilton Santos,16545,2,Botafogo,M,1,,4,Palmeiras,X,3,,,2022-10-04,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7046,2022_BR,Brasileirão 2022,Brasileirão,6,6,65,BR,Estádio Governador Plácido Castelo,52139,21,Ceará SC,M,2,,5,Flamengo,X,2,,,2022-05-14,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7047,2022_BR,Brasileirão 2022,Brasileirão,20,20,65,BR,Estádio Governador Plácido Castelo,40912,21,Ceará SC,M,1,,4,Palmeiras,X,2,,,2022-07-30,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7048,2022_BR,Brasileirão 2022,Brasileirão,25,25,65,BR,Estádio Governador Plácido Castelo,54505,10,Fortaleza,M,1,,2,Botafogo,M,3,,,2022-09-04,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7049,2022_BR,Brasileirão 2022,Brasileirão,28,28,65,BR,Estádio Governador Plácido Castelo,46299,10,Fortaleza,M,3,,5,Flamengo,X,2,,,2022-09-29,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7050,2022_BR,Brasileirão 2022,Brasileirão,7,7,25,BR,Estádio Alfredo Jaconi,5513,29,Juventude,M,0,,4,Palmeiras,X,3,,,2022-05-22,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7051,2022_BR,Brasileirão 2022,Brasileirão,1,1,2,BR,Allianz Parque,27100,4,Palmeiras,X,2,,21,Ceará SC,M,3,,,2022-04-10,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7052,2022_BR,Brasileirão 2022,Brasileirão,33,33,11,BR,Arena Pantanal,8871,12,Cuiabá,S,1,,17,Goiás EC,M,2,,,2022-10-23,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7053,2022_BR,Brasileirão 2022,Brasileirão,10,10,75,BR,Estádio Jornalista Mário Filho,16143,9,Fluminense,M,5,,8,Atlético-MG,X,3,,,2022-06-09,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7054,2022_BR,Brasileirão 2022,Brasileirão,11,11,75,BR,Estádio Jornalista Mário Filho,27859,9,Fluminense,M,0,,22,Atlético-GO,M,2,,,2022-06-12,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7055,2022_BR,Brasileirão 2022,Brasileirão,31,31,75,BR,Estádio Jornalista Mário Filho,23324,9,Fluminense,M,0,,20,América-MG,S,2,,,2022-10-09,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7056,2022_BR,Brasileirão 2022,Brasileirão,19,19,39,BR,Estádio Cícero Pompeu de Toledo,39393,11,São Paulo,X,3,,17,Goiás EC,M,3,,,2022-07-24,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7057,2022_BR,Brasileirão 2022,Brasileirão,33,33,150,BR,Estádio Raimundo Sampaio,9626,20,América-MG,S,1,,5,Flamengo,X,2,,,2022-10-23,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7058,2022_BR,Brasileirão 2022,Brasileirão,4,4,88,BR,Estádio Major Antônio Couto Pereira,24622,19,Coritiba FC,M,3,,9,Fluminense,M,2,,,2022-05-01,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7059,2022_BR,Brasileirão 2022,Brasileirão,16,16,88,BR,Estádio Major Antônio Couto Pereira,20235,19,Coritiba FC,M,2,,29,Juventude,M,2,,,2022-07-10,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7060,2022_BR,Brasileirão 2022,Brasileirão,27,27,27,BR,Estádio Antonio Accioly,5185,22,Atlético-GO,M,1,,1,Internacional,X,2,,,2022-09-20,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7061,2022_BR,Brasileirão 2022,Brasileirão,30,30,27,BR,Estádio Antonio Accioly,6075,22,Atlético-GO,M,3,,9,Fluminense,M,2,,,2022-10-06,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7062,2022_BR,Brasileirão 2022,Brasileirão,14,14,64,BR,Estádio Governador Magalhães Pinto,30003,8,Atlético-MG,X,3,,10,Fortaleza,M,2,,,2022-06-26,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7063,2022_BR,Brasileirão 2022,Brasileirão,18,18,1,BR,Estádio Beira-Rio,32804,1,Internacional,X,3,,11,São Paulo,X,3,,,2022-07-21,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7064,2022_BR,Brasileirão 2022,Brasileirão,31,31,1,BR,Estádio Beira-Rio,31554,1,Internacional,X,4,,17,Goiás EC,M,2,,,2022-10-09,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7065,2022_BR,Brasileirão 2022,Brasileirão,1,1,139,BR,Estádio Olímpico Nilton Santos,34344,2,Botafogo,M,1,,14,Corinthians,X,3,,,2022-04-10,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7066,2022_BR,Brasileirão 2022,Brasileirão,17,17,150,BR,Estádio Raimundo Sampaio,1920,20,América-MG,S,0,,3,RB Bragantino,M,3,,,2022-07-18,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7067,2022_BR,Brasileirão 2022,Brasileirão,36,36,132,BR,Estádio Nabi Abi Chedid,2722,3,RB Bragantino,M,1,,20,América-MG,S,4,,,2022-11-05,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7068,2005_BR,Brasileirão 2005,Brasileirão,31,31,45,BR,Estádio Durival Britto e Silva,,33,Paraná,M,6,,9,Fluminense,M,1,,,2005-10-08,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Casa,
7069,2005_BR,Brasileirão 2005,Brasileirão,1,1,45,BR,Estádio Durival Britto e Silva,,33,Paraná,M,0,,17,Goiás EC,M,2,,,2005-04-23,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7070,2005_BR,Brasileirão 2005,Brasileirão,21,21,45,BR,Estádio Durival Britto e Silva,,33,Paraná,M,0,,18,Vasco da Gama,M,0,,,2005-08-21,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7071,2005_BR,Brasileirão 2005,Brasileirão,23,23,45,BR,Estádio Durival Britto e Silva,,33,Paraná,M,0,,11,São Paulo,X,4,,,2005-08-28,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7072,2005_BR,Brasileirão 2005,Brasileirão,9,9,139,BR,Estádio Olímpico Nilton Santos,,2,Botafogo,M,0,,31,Figueirense FC,M,1,,,2005-06-26,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7073,2005_BR,Brasileirão 2005,Brasileirão,16,16,139,BR,Estádio Olímpico Nilton Santos,,2,Botafogo,M,0,,5,Flamengo,X,2,,,2005-07-31,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7074,2005_BR,Brasileirão 2005,Brasileirão,22,22,139,BR,Estádio Olímpico Nilton Santos,,2,Botafogo,M,0,,1,Internacional,X,1,,,2005-08-26,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7075,2005_BR,Brasileirão 2005,Brasileirão,20,20,64,BR,Estádio Governador Magalhães Pinto,,13,Cruzeiro,X,0,,33,Paraná,M,1,,,2005-08-14,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7076,2005_BR,Brasileirão 2005,Brasileirão,22,22,64,BR,Estádio Governador Magalhães Pinto,,13,Cruzeiro,X,0,,5,Flamengo,X,0,,,2005-08-25,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7077,2005_BR,Brasileirão 2005,Brasileirão,6,6,75,BR,Estádio Jornalista Mário Filho,,5,Flamengo,X,0,,9,Fluminense,M,0,,,2005-05-29,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7078,2005_BR,Brasileirão 2005,Brasileirão,15,15,75,BR,Estádio Jornalista Mário Filho,,5,Flamengo,X,0,,4,Palmeiras,X,0,,,2005-07-29,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7079,2005_BR,Brasileirão 2005,Brasileirão,1,1,65,BR,Estádio Governador Plácido Castelo,,10,Fortaleza,M,0,,19,Coritiba FC,M,1,,,2005-04-24,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7080,2005_BR,Brasileirão 2005,Brasileirão,8,8,65,BR,Estádio Governador Plácido Castelo,,10,Fortaleza,M,0,,16,Santos FC,X,0,,,2005-06-19,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7081,2005_BR,Brasileirão 2005,Brasileirão,2,2,169,BR,Estádio de Hailé Pinheiro,,17,Goiás EC,M,0,,35,São Caetano,M,0,,,2005-04-30,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7082,2005_BR,Brasileirão 2005,Brasileirão,3,3,169,BR,Estádio de Hailé Pinheiro,,17,Goiás EC,M,0,,31,Figueirense FC,M,0,,,2005-05-07,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7083,2005_BR,Brasileirão 2005,Brasileirão,34,34,169,BR,Estádio de Hailé Pinheiro,,17,Goiás EC,M,0,,1,Internacional,X,1,,,2005-10-26,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7084,2005_BR,Brasileirão 2005,Brasileirão,8,8,25,BR,Estádio Alfredo Jaconi,,29,Juventude,M,0,,13,Cruzeiro,X,0,,,2005-06-19,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7085,2005_BR,Brasileirão 2005,Brasileirão,27,27,25,BR,Estádio Alfredo Jaconi,,29,Juventude,M,0,,19,Coritiba FC,M,0,,,2005-09-23,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7086,2005_BR,Brasileirão 2005,Brasileirão,28,28,25,BR,Estádio Alfredo Jaconi,,29,Juventude,M,0,,2,Botafogo,M,0,,,2005-09-25,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7087,2005_BR,Brasileirão 2005,Brasileirão,36,36,2,BR,Allianz Parque,,4,Palmeiras,X,0,,5,Flamengo,X,1,,,2005-11-03,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7088,2005_BR,Brasileirão 2005,Brasileirão,10,10,162,BR,Estádio Urbano Caldeira,,16,Santos FC,X,0,,29,Juventude,M,0,,,2005-07-03,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7089,2005_BR,Brasileirão 2005,Brasileirão,15,15,162,BR,Estádio Urbano Caldeira,,16,Santos FC,X,0,,34,Ponte Preta,M,1,,,2005-07-28,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7090,2005_BR,Brasileirão 2005,Brasileirão,25,25,162,BR,Estádio Urbano Caldeira,,16,Santos FC,X,0,,5,Flamengo,X,0,,,2005-09-11,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7091,2005_BR,Brasileirão 2005,Brasileirão,29,29,162,BR,Estádio Urbano Caldeira,,16,Santos FC,X,0,,10,Fortaleza,M,0,,,2005-10-01,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7092,2005_BR,Brasileirão 2005,Brasileirão,38,38,162,BR,Estádio Urbano Caldeira,,16,Santos FC,X,0,,1,Internacional,X,4,,,2005-11-13,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7093,2005_BR,Brasileirão 2005,Brasileirão,10,10,75,BR,Estádio Jornalista Mário Filho,,9,Fluminense,M,0,,33,Paraná,M,1,,,2005-07-02,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7094,2005_BR,Brasileirão 2005,Brasileirão,12,12,75,BR,Estádio Jornalista Mário Filho,,9,Fluminense,M,0,,35,São Caetano,M,1,,,2005-07-16,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7095,2005_BR,Brasileirão 2005,Brasileirão,30,30,75,BR,Estádio Jornalista Mário Filho,,9,Fluminense,M,0,,14,Corinthians,X,2,,,2005-10-06,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7096,2005_BR,Brasileirão 2005,Brasileirão,14,14,39,BR,Estádio Cícero Pompeu de Toledo,,11,São Paulo,X,0,,35,São Caetano,M,1,,,2005-07-23,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7097,2005_BR,Brasileirão 2005,Brasileirão,18,18,39,BR,Estádio Cícero Pompeu de Toledo,,11,São Paulo,X,0,,17,Goiás EC,M,1,,,2005-08-07,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7098,2005_BR,Brasileirão 2005,Brasileirão,9,9,180,BR,Neo Química Arena,,14,Corinthians,X,0,,9,Fluminense,M,1,,,2005-06-26,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7099,2005_BR,Brasileirão 2005,Brasileirão,18,18,180,BR,Neo Química Arena,,14,Corinthians,X,0,,35,São Caetano,M,2,,,2005-08-06,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7100,2005_BR,Brasileirão 2005,Brasileirão,12,12,88,BR,Estádio Major Antônio Couto Pereira,,19,Coritiba FC,M,0,,2,Botafogo,M,3,,,2005-07-17,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7101,2005_BR,Brasileirão 2005,Brasileirão,26,26,88,BR,Estádio Major Antônio Couto Pereira,,19,Coritiba FC,M,0,,9,Fluminense,M,0,,,2005-09-18,0,2025-08-12,Transfermarket/basedosdados.org-BR,Empate,
7102,2005_BR,Brasileirão 2005,Brasileirão,30,30,88,BR,Estádio Major Antônio Couto Pereira,,19,Coritiba FC,M,0,,17,Goiás EC,M,2,,,2005-10-05,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7103,2005_BR,Brasileirão 2005,Brasileirão,34,34,88,BR,Estádio Major Antônio Couto Pereira,,19,Coritiba FC,M,0,,13,Cruzeiro,X,3,,,2005-10-26,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7104,2005_BR,Brasileirão 2005,Brasileirão,38,38,88,BR,Estádio Major Antônio Couto Pereira,,19,Coritiba FC,M,0,,14,Corinthians,X,1,,,2005-11-13,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7105,2005_BR,Brasileirão 2005,Brasileirão,19,19,49,BR,Estádio Estadual Jornalista Edgar Augusto Proença,,41,Paysandu SC,M,0,,18,Vasco da Gama,M,2,,,2005-08-11,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7106,2005_BR,Brasileirão 2005,Brasileirão,34,34,49,BR,Estádio Estadual Jornalista Edgar Augusto Proença,,41,Paysandu SC,M,0,,14,Corinthians,X,2,,,2005-10-28,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7107,2005_BR,Brasileirão 2005,Brasileirão,38,38,49,BR,Estádio Estadual Jornalista Edgar Augusto Proença,,41,Paysandu SC,M,0,,8,Atlético-MG,X,2,,,2005-11-12,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7108,2005_BR,Brasileirão 2005,Brasileirão,18,18,96,BR,Estádio Moisés Lucarelli,,34,Ponte Preta,M,0,,19,Coritiba FC,M,3,,,2005-08-07,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7109,2005_BR,Brasileirão 2005,Brasileirão,22,22,96,BR,Estádio Moisés Lucarelli,,34,Ponte Preta,M,0,,203,Atlético-PR,S,2,,,2005-08-25,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7110,2005_BR,Brasileirão 2005,Brasileirão,34,34,96,BR,Estádio Moisés Lucarelli,,34,Ponte Preta,M,0,,2,Botafogo,M,1,,,2005-10-28,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7111,2005_BR,Brasileirão 2005,Brasileirão,3,3,150,BR,Estádio Raimundo Sampaio,,8,Atlético-MG,X,0,,44,Brasiliense-DF,S,1,,,2005-05-08,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
7112,2005_BR,Brasileirão 2005,Brasileirão,6,6,150,BR,Estádio Raimundo Sampaio,,8,Atlético-MG,X,0,,14,Corinthians,X,1,,,2005-05-29,0,2025-08-12,Transfermarket/basedosdados.org-BR,Vitória Time Visitante,
