id,date,round,teamHome,scoreTeamHome,teamAway,scoreTeamAway,,image
1104460,2021-08-01,Round 14,Atletico MG,2,Atletico PR,0,,https://r2.thesportsdb.com/images/media/event/thumb/21nh5p1601403930.jpg
1104463,2021-08-01,Round 14,Bahia,0,Sport Club do Recife,1,,https://r2.thesportsdb.com/images/media/event/thumb/g34xip1601403995.jpg
1104465,2021-08-01,Round 14,Chapecoense AF,0,Santos FC,1,,https://r2.thesportsdb.com/images/media/event/thumb/j668n41619009364.jpg
1104462,2021-08-01,Round 14,Ceara,3,Fortaleza,1,,https://r2.thesportsdb.com/images/media/event/thumb/7d1r3g1601403942.jpg
1104466,2021-08-01,Round 14,Atletico GO,1,America MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/vn1jlf1619009364.jpg
1104473,2021-08-06,Round 15,Sport Club do Recife,0,Bragantino,0,,https://r2.thesportsdb.com/images/media/event/thumb/8uiylg1601404203.jpg
1104474,2021-08-07,Round 15,Atletico PR,1,Sao Paulo,2,,https://r2.thesportsdb.com/images/media/event/thumb/3lmsjd1601404138.jpg
1104468,2021-08-08,Round 15,Palmeiras,2,Fortaleza,3,,https://r2.thesportsdb.com/images/media/event/thumb/m2lwyc1601404208.jpg
1104476,2021-08-08,Round 15,Cuiaba,1,Bahia,1,,https://r2.thesportsdb.com/images/media/event/thumb/ri39ie1619009368.jpg
1104470,2021-08-08,Round 15,America MG,1,Fluminense,0,,https://r2.thesportsdb.com/images/media/event/thumb/3dbz0f1619009365.jpg
1104469,2021-08-08,Round 15,Santos FC,0,Corinthians,0,,https://r2.thesportsdb.com/images/media/event/thumb/mhqrsr1601404174.jpg
1104475,2021-08-08,Round 15,Juventude,1,Atletico MG,2,,https://r2.thesportsdb.com/images/media/event/thumb/sty0811619009367.jpg
1104472,2021-08-08,Round 15,Ceara,0,Atletico GO,0,,https://r2.thesportsdb.com/images/media/event/thumb/1uwgi81601404103.jpg
1104467,2021-08-08,Round 15,Flamengo,0,Internacional,4,,https://r2.thesportsdb.com/images/media/event/thumb/tdxn201601404213.jpg
1104471,2021-08-09,Round 15,Gremio,2,Chapecoense AF,1,,https://r2.thesportsdb.com/images/media/event/thumb/dq0idc1619009366.jpg
1104484,2021-08-14,Round 16,Bragantino,1,Juventude,2,,https://r2.thesportsdb.com/images/media/event/thumb/t6kcts1619009370.jpg
1104480,2021-08-14,Round 16,Atletico MG,2,Palmeiras,0,,https://r2.thesportsdb.com/images/media/event/thumb/tmil6k1601404219.jpg
1104479,2021-08-15,Round 16,Sao Paulo,2,Gremio,1,,https://r2.thesportsdb.com/images/media/event/thumb/suaea91601404026.jpg
1104477,2021-08-15,Round 16,Flamengo,2,Sport Club do Recife,0,,https://r2.thesportsdb.com/images/media/event/thumb/bf6o5p1601403999.jpg
1104478,2021-08-15,Round 16,Corinthians,3,Ceara,1,,https://r2.thesportsdb.com/images/media/event/thumb/msi2my1601404190.jpg
1104482,2021-08-15,Round 16,Fortaleza,1,Santos FC,1,,https://r2.thesportsdb.com/images/media/event/thumb/ys2arx1601404148.jpg
1104483,2021-08-15,Round 16,Bahia,1,Atletico GO,2,,https://r2.thesportsdb.com/images/media/event/thumb/ol6l0w1601403972.jpg
1104486,2021-08-15,Round 16,Cuiaba,1,Atletico PR,0,,https://r2.thesportsdb.com/images/media/event/thumb/ty69pe1619009372.jpg
1104481,2021-08-15,Round 16,Internacional,4,Fluminense,2,,https://r2.thesportsdb.com/images/media/event/thumb/p2b4bd1601404069.jpg
1104485,2021-08-16,Round 16,Chapecoense AF,1,America MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/v5qy2a1619009371.jpg
1104376,2021-08-18,Round 5,Cuiaba,0,Gremio,1,,https://r2.thesportsdb.com/images/media/event/thumb/m02o7l1619009336.jpg
1104496,2021-08-21,Round 17,Atletico GO,1,Chapecoense AF,1,,https://r2.thesportsdb.com/images/media/event/thumb/6xh8on1619009375.jpg
1104491,2021-08-21,Round 17,Gremio,2,Bahia,0,,https://r2.thesportsdb.com/images/media/event/thumb/z7qr281601404125.jpg
1104495,2021-08-22,Round 17,Juventude,1,Fortaleza,1,,https://r2.thesportsdb.com/images/media/event/thumb/jpic411619009374.jpg
1104488,2021-08-22,Round 17,Palmeiras,0,Cuiaba,2,,https://r2.thesportsdb.com/images/media/event/thumb/8hnz1y1619009373.jpg
1104492,2021-08-22,Round 17,Ceara,1,Flamengo,1,,https://r2.thesportsdb.com/images/media/event/thumb/v3zjse1601403966.jpg
1104494,2021-08-22,Round 17,Atletico PR,0,Corinthians,1,,https://r2.thesportsdb.com/images/media/event/thumb/upefk81601404022.jpg
1104489,2021-08-22,Round 17,Santos FC,2,Internacional,2,,https://r2.thesportsdb.com/images/media/event/thumb/3cp5nf1601404065.jpg
1104493,2021-08-22,Round 17,Sport Club do Recife,0,Sao Paulo,1,,https://r2.thesportsdb.com/images/media/event/thumb/2k0htf1601403927.jpg
1104487,2021-08-23,Round 17,Fluminense,1,Atletico MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/mnxdpd1601404195.jpg
1104490,2021-08-23,Round 17,America MG,0,Bragantino,2,,https://r2.thesportsdb.com/images/media/event/thumb/o91kds1619009374.jpg
1104503,2021-08-28,Round 18,Sport Club do Recife,0,Chapecoense AF,0,,https://r2.thesportsdb.com/images/media/event/thumb/s9mq3n1619009378.jpg
1104499,2021-08-28,Round 18,Santos FC,0,Flamengo,4,,https://r2.thesportsdb.com/images/media/event/thumb/npncro1601403934.jpg
1104498,2021-08-29,Round 18,Palmeiras,2,Atletico PR,1,,https://r2.thesportsdb.com/images/media/event/thumb/49lb8w1601404084.jpg
1104501,2021-08-29,Round 18,Gremio,0,Corinthians,1,,https://r2.thesportsdb.com/images/media/event/thumb/uvzq881601403904.jpg
1104500,2021-08-29,Round 18,America MG,2,Ceara,0,,https://r2.thesportsdb.com/images/media/event/thumb/izxw7h1619009376.jpg
1104505,2021-08-29,Round 18,Juventude,1,Sao Paulo,1,,https://r2.thesportsdb.com/images/media/event/thumb/zrjvxj1619009379.jpg
1104506,2021-08-29,Round 18,Atletico GO,0,Internacional,0,,https://r2.thesportsdb.com/images/media/event/thumb/43q9sr1601404082.jpg
1104504,2021-08-29,Round 18,Bragantino,1,Atletico MG,1,,https://r2.thesportsdb.com/images/media/event/thumb/ezmv3n1601404132.jpg
1104497,2021-08-30,Round 18,Fluminense,2,Bahia,0,,https://r2.thesportsdb.com/images/media/event/thumb/y2pehc1601404010.jpg
1104502,2021-08-31,Round 18,Fortaleza,0,Cuiaba,0,,https://r2.thesportsdb.com/images/media/event/thumb/vwslvj1619009377.jpg
1104457,2021-09-02,Round 14,Fluminense,1,Juventude,1,,https://r2.thesportsdb.com/images/media/event/thumb/umtimf1619009362.jpg
1104513,2021-09-05,Round 19,Bahia,4,Fortaleza,2,,https://r2.thesportsdb.com/images/media/event/thumb/pn5p021601404039.jpg
1104516,2021-09-05,Round 19,Cuiaba,2,Santos FC,1,,https://r2.thesportsdb.com/images/media/event/thumb/eem4jr1619009382.jpg
1104514,2021-09-05,Round 19,Atletico PR,0,Sport Club do Recife,0,,https://r2.thesportsdb.com/images/media/event/thumb/z59xe61601404223.jpg
1104508,2021-09-08,Round 19,Corinthians,1,Juventude,1,,https://r2.thesportsdb.com/images/media/event/thumb/k3t2az1619009380.jpg
1104515,2021-09-08,Round 19,Chapecoense AF,1,Fluminense,2,,https://r2.thesportsdb.com/images/media/event/thumb/tg6fwp1619009381.jpg
1104520,2021-09-11,Round 20,America MG,2,Atletico PR,0,,https://r2.thesportsdb.com/images/media/event/thumb/8svq1p1619009383.jpg
1104525,2021-09-11,Round 20,Juventude,1,Cuiaba,2,,https://r2.thesportsdb.com/images/media/event/thumb/4d6smt1619009384.jpg
1104524,2021-09-11,Round 20,Bragantino,1,Chapecoense AF,2,,https://r2.thesportsdb.com/images/media/event/thumb/e9q7tf1619009383.jpg
1104519,2021-09-12,Round 20,Santos FC,0,Bahia,0,,https://r2.thesportsdb.com/images/media/event/thumb/amqo451601404045.jpg
1104521,2021-09-12,Round 20,Gremio,2,Ceara,0,,https://r2.thesportsdb.com/images/media/event/thumb/ax86pc1601404068.jpg
1104522,2021-09-12,Round 20,Fortaleza,0,Atletico MG,2,,https://r2.thesportsdb.com/images/media/event/thumb/4j4bbl1601404005.jpg
1104518,2021-09-12,Round 20,Palmeiras,1,Flamengo,3,,https://r2.thesportsdb.com/images/media/event/thumb/fn0qer1601403982.jpg
1104526,2021-09-12,Round 20,Atletico GO,1,Corinthians,1,,https://r2.thesportsdb.com/images/media/event/thumb/aw4p111601404055.jpg
1104517,2021-09-12,Round 20,Fluminense,2,Sao Paulo,1,,https://r2.thesportsdb.com/images/media/event/thumb/pq1dtb1601404113.jpg
1104523,2021-09-13,Round 20,Sport Club do Recife,0,Internacional,1,,https://r2.thesportsdb.com/images/media/event/thumb/s4aobq1601404021.jpg
